location_id,management_professional_and_related,service,sales_and_office,farming_fishing_and_forestry,construction_extraction_maintenance_and_repair,production_transportation_and_material_moving,median_earnings_2010,unemployment
3000,35.05,16.05,25.85,0.3,12.55,10.25,28934.62826,0.069
3001,23.35,19.9,20.15,11.75,9.55,15.3,22461.96572,0.094
3002,26.9,16.75,23.55,2.3,10.15,20.4,24901.17175,0.036
3003,29.35,23.55,22.05,1.45,14.95,8.75,25476.32381,0.085
3004,27.35,14.45,21.05,2.9,11.95,22.35,28724.72159,0.079
3005,21.4,14.05,21.7,1.8,13.5,27.55,21582.97016,0.082
3006,27.6,18.25,22.05,2.55,11.7,17.85,27034.81238,0.109
3007,30.55,17,26.05,0.1,12.65,13.7,22425.9327,0.074
3008,42.5,11.6,29.35,0.05,9.1,7.45,37336.9181,0.05
3009,27.6,18.6,25.55,2.65,11.55,14.15,24491.46127,0.169
3010,31.4,19.65,26.4,1,7.5,14,23707.31619,0.085
3011,29.5,20.75,26.75,2.1,9.85,11.05,21811.92857,0.107
3012,27.35,17.05,22.15,0.85,13.45,19.15,25201.6781,0.073
3013,40.25,16.05,22.6,0.1,13.2,7.75,43811.90794,0.057
3014,32,16.85,25.15,0.65,14,11.35,27529.67111,0.092
3015,30.45,19.5,25.5,0.5,12.8,11.25,23833.14159,0.062
3016,26.75,20,23.9,4.4,13.95,11,21441.33207,0.048
3017,36.15,16.75,24.6,1,6.05,15.4,26155.90445,0.047
3018,40.65,11.3,28.15,0.1,7.1,12.7,34445.16794,0.052
3019,23.75,18.55,22.6,3.05,11.35,20.75,22629.81111,0.122
3020,29.5,17.35,24.35,3.45,10.55,14.75,28732.28476,0.092
3021,34.4,14.15,29.6,0.1,9.65,12.05,28206.41429,0.055
3022,27.2,18.35,24.15,0.7,12.35,17.25,21808.41905,0.09
3023,24.1,23.5,22.15,2.8,9.8,17.65,20573.62286,0.09
3024,32.1,19.65,24.25,0.75,13.85,9.45,33656.14572,0.13
3025,28.25,18.15,24.9,0.35,13.85,14.5,24612.92318,0.081
3026,45.6,16.9,23.65,0.1,7.6,6.1,42560.19746,0.072
3027,24.45,15.05,25.05,1.25,9.5,24.6,22228.99048,0.096
3028,31.45,18.9,26.65,0.45,12.85,9.7,27608.51302,0.077
3029,23.65,15.55,18.9,0.55,14.8,26.5,25161.57429,0.086
3030,22.7,21.7,17.85,2.85,21.8,13.15,23915.56699,0.067
3031,33.85,20.55,24.8,0.95,7.85,11.95,14891.52921,0.08
3032,25.75,19.05,25.35,0.8,13.85,15.25,24889.02095,0.066
3033,25.5,18.5,22.6,1,11.5,20.85,26549.81397,0.085
3034,29.65,20,27.3,0.45,11.5,11.1,21599.10191,0.075
3035,26.55,16.25,23.25,0.6,11.15,22.2,26729.60032,0.103
3036,28.95,19.3,23.65,0.95,10.85,16.35,21802.97111,0.086
3037,40.55,14.1,26.25,0.15,7.9,11,40613.92889,0.052
3038,50.9,10.8,24.45,0.1,6.45,7.25,49498.28445,0.074
3039,31,20.25,26.3,0.5,11.2,10.7,27548.55651,0.094
3040,32.2,16.95,26.35,0.4,9.1,15,26407.91111,0.097
3041,23.45,16.15,23.05,0.35,12.5,24.45,22989.47111,0.091
3042,27.7,18.6,20.85,1.05,15.1,16.7,25782.77461,0.075
3043,28.75,17.65,25.45,0.45,9.6,18.15,24162.24762,0.056
3044,43.25,15.15,22.2,0.9,11.7,6.75,32585.46349,0.055
3045,35.2,18.75,19.55,1.45,12.85,12.1,22769.08953,0.103
3046,38.6,21.2,24.15,0.55,8,7.5,16029.40032,0.045
3047,27.25,18.15,23.45,0.65,20.4,10.15,32066.94921,0.08
3048,34.35,18.6,27.5,0,9.2,10.25,27531.07016,0.116
3049,23.95,9.4,23.4,1.25,12.95,29.1,25962.06572,0.091
3050,41.65,15.2,27.75,0.1,5.9,9.45,32852.58762,0.067
3051,37.65,14.85,27.9,0.25,10.25,9.1,31400.58667,0.08
3052,28.9,17.8,27.75,0.45,14.85,10.35,24538.25778,0.069
3053,34.5,25.85,22.55,0.8,11.85,4.4,33335.32318,0.066
3054,42.05,17.85,23.95,0.45,6.1,9.65,20303.03524,0.08
3055,19.05,17.05,22.45,3.15,16.8,21.45,22705.23397,0.096
3056,28.05,18.45,22.05,1.8,9.8,19.85,26787.60603,0.089
3057,42.55,16,27.85,0.2,5.8,7.7,32103.38222,0.074
3058,34.1,15.1,26.35,0.1,10.45,13.8,32016.65334,0.069
3059,31.5,16.5,27.2,0.55,12.6,11.75,32022.94476,0.054
3060,28.15,25.5,22.75,0.35,13.2,10,19768.9708,0.101
3061,27.2,16.95,22,1.7,11.6,20.5,25636.14762,0.104
3062,26.8,18.65,25.05,0.45,11.55,17.35,28291.75365,0.068
3063,28.85,19.45,27.5,0.95,7.5,15.75,21027.17111,0.049
3064,26.25,23.35,26,1.85,11.8,10.7,17032.88476,0.11
3065,25,16.3,26,0.7,15.15,16.9,27800.80476,0.077
3066,28.1,18.25,25,1.35,9.5,17.85,27315.93619,0.111
3067,21.9,25.05,21.25,1.35,14.75,15.65,23006.12921,0.074
3068,27.35,16.5,22.65,1.05,8.1,24.35,30057.25619,0.066
3069,31.25,15.8,22.5,1.7,10.5,18.2,26899.31588,0.064
3070,24.85,19.4,21.55,4.1,12.05,18.1,20938.19524,0.101
3071,25.9,21.1,24.95,0.4,13.95,13.75,23038.70095,0.074
3072,23.9,15.95,21,1.85,10.1,27.2,27643.15651,0.074
3073,28.2,10.55,20.25,1.15,21.5,18.35,24918.75969,0.101
3074,32.1,18.15,29.2,0.45,11.5,8.6,28275.02635,0.099
3075,27.05,16.75,22.3,3,10.7,20.25,24736.19524,0.076
3076,26,18.25,26.4,1.2,9.25,19,20399.16762,0.071
3077,56.75,16.05,19.2,0.1,3.3,4.65,20254.93715,0.089
3078,29.45,18.45,27.45,0.3,8.8,15.45,27867.64698,0.09
3079,33.85,17,21.5,0.9,10.5,16.3,20542.19016,0.077
3080,44.2,16.65,24.5,0.5,6.35,7.8,28208.6727,0.04
3081,30.3,17.55,27.7,1.85,8.85,13.75,23609.49334,0.045
3082,33.45,19.3,24.75,0.45,12.5,9.6,28786.70286,0.082
3083,31.45,17.35,22.55,1.8,10.55,16.3,27505.87715,0.045
3084,38.75,16,19.75,2.95,11.5,11.05,26488.13365,0.046
3085,28.8,17.4,21.7,1.8,10.85,19.5,27223.65905,0.083
3086,35.8,18.8,25.8,0.1,8.05,11.5,33531.45175,0.108
3087,26.6,19.85,22.05,1.2,15.55,14.75,27754.87556,0.055
3088,37.95,17.5,21.6,0.95,15.05,6.95,31211.74476,0.073
3089,35.5,14.95,24.35,0.6,9.8,14.75,35185.89397,0.068
3090,31.6,17.85,26.6,0.05,8.95,15,24189.00032,0.076
3091,27.7,15.35,26.1,0.1,16.4,14.35,24110.23302,0.12
3092,22.05,26.9,21.55,0.2,10.15,19.2,20764.57937,0.129
3093,29.55,19.35,22.2,0.85,10.95,17.05,28794.98413,0.06
3094,20.55,14.25,17.9,1,18.45,27.85,23457.09048,0.099
3095,22.5,20.1,18.2,1.9,17.3,20.05,22955.23937,0.104
3096,39.65,18.85,23.05,0.2,9.85,8.45,18607.93619,0.049
3097,23.6,15.65,21.6,1.55,12.3,25.35,24451.65651,0.124
3098,27.8,15.65,20.15,0.2,21.4,14.75,30875.56191,0.109
3099,27.6,18.4,26.05,0.75,8.35,18.85,24226.27429,0.094
3100,30.15,20.2,28.05,0.85,11.35,9.3,26144.39937,0.088
3101,20.6,10.6,20.6,1.8,16.8,29.6,28978.25905,0.114
3102,27.5,17.5,21.65,0.75,9.7,22.85,24466.7308,0.075
3103,35.1,19.9,27.1,0.75,8.3,8.8,21235.87143,0.059
3104,25.8,22.25,23.8,1.3,8.95,17.9,28662.13905,0.141
3105,25,14.5,22.9,1.3,10.8,25.55,25598.98349,0.067
3106,24,16.05,24.15,4.2,11.8,19.75,22767.71937,0.102
3107,24.5,15.55,22.3,3.3,10.15,24.2,23077.55302,0.125
3108,40.4,15.2,28.7,0.15,8.75,6.8,40176.52603,0.094
3109,34.65,18.6,27.45,0.3,7.65,11.3,26726.46508,0.086
3110,27.2,19.5,20.55,1.5,20.25,10.95,25832.51492,0.072
3111,27.65,18,22.15,8.2,11.45,12.55,20504.55683,0.107
3112,20.4,23.25,21,1.4,11.85,22.1,15871.75397,0.095
3113,28.35,18.25,20.15,3.6,9.4,20.2,21988.9473,0.108
3114,24.3,27.1,22,6.65,12.85,7.1,21059.85048,0.092
3115,32.7,22.3,27.45,2.95,7.75,6.85,27064.73524,0.079
3116,23.15,22.65,24.95,2.15,14.85,12.2,18764.16286,0.097
3117,33.1,14.4,21.3,1.4,8.9,20.95,30883.17556,0.069
3118,25.9,16.8,21,0.9,11.9,23.45,24168.01969,0.09
3119,26.7,15.75,22,1.2,11.3,23.05,24804.71969,0.092
3120,23.2,18.1,20.85,2.95,11,23.9,23720.02064,0.081
3121,24.9,19.55,23.3,1.35,13.7,17.2,22205.59588,0.089
3122,24.6,19.9,13.35,1.3,15.85,24.95,16721.81429,0.133
3123,33.9,18.2,24.2,1.15,10.4,12.15,29291.97619,0.066
3124,34.8,16.5,26.35,0.1,7.85,14.4,35825.19619,0.097
3125,29.45,19,22.35,1.15,13.95,14.05,23622.29492,0.061
3126,30,15,28.3,0.3,11.5,14.85,34420.83461,0.063
3127,28.4,18.8,26.35,1.45,11.6,13.4,26471.18889,0.098
3128,25.6,17.7,23.9,1.95,12.6,18.2,21413.49842,0.108
3129,27.3,21.4,26.25,0.25,10.95,13.9,22523.35492,0.082
3130,39.2,16.35,29.2,0.3,6.3,8.6,26195.31016,0.069
3131,42.85,14.8,24.35,0.1,11,6.95,42966.69207,0.049
3132,31.5,19.55,25.25,0.3,10.95,12.4,26841.67937,0.072
3133,25.3,14.6,23.8,0.75,11.2,24.3,25160.74159,0.092
3134,24.35,18.8,34.95,1.1,7.65,13.25,21142.64794,0.172
3135,32.15,15.6,25.95,0.45,11.2,14.6,36258.9273,0.061
3136,31.75,12.95,31.25,0.3,11.9,11.9,28959.83143,0.06
3137,38.75,16.5,25.15,0.1,7.85,11.6,35516.47365,0.092
3138,24.2,16.7,22.2,0.45,11.25,25.2,23309.22603,0.081
3139,31.6,17.8,24.7,0.4,9,16.5,28543.23556,0.106
3140,31.1,14.35,26.25,0.6,8.75,18.9,31308.37334,0.065
3141,26.15,18.25,24.6,0.3,9.6,21.1,26375.9273,0.081
3142,32.7,21.3,24.5,0.3,10.05,11.1,23125.06857,0.081
3143,20.35,18.95,18.9,1.4,22.9,17.55,24227.53365,0.109
3144,24.5,19,23.65,0.65,9.7,22.5,24059.1473,0.09
3145,23.6,15.35,24.65,0.95,13.35,22.1,26471.98603,0.089
3146,37.25,18.2,22.95,0.4,11.3,9.9,31583.19365,0.074
3147,29.9,19.15,24.65,0.3,9,16.95,24780.36381,0.081
3148,26.4,14.5,23.5,1.1,10.75,23.75,23947.96603,0.074
3149,31.9,17.8,29.15,0.15,9.2,11.85,25355.68191,0.07
3150,19.3,26,22.65,2.45,18.65,11,23648.06794,0.111
3151,23.65,19.1,22,0.45,8.6,26.2,24236.30254,0.087
3152,25.5,25.35,25.1,0.15,8,15.95,25055.07238,0.113
3153,27.15,19.75,24.95,1,15.35,11.75,25287.64889,0.065
3154,30,18.05,24.4,1.1,12.15,14.3,24251.66,0.075
3155,26.7,15.85,22.5,0.3,14.05,20.7,27844.51238,0.08
3156,35.3,13.4,27.15,0.15,9.9,14.1,36412.70064,0.058
3157,27.3,19.75,28.05,1.3,11.7,11.95,25049.53207,0.1
3158,32.8,20,26.7,0.45,7.9,12.2,29463.52445,0.097
3159,36.95,13.85,26.6,0.2,8.15,14.15,34612.75873,0.06
3160,26,15,19.85,1.9,10.85,26.4,24053.83778,0.08
3161,25,18,25.15,2.15,10.4,19.25,26019.98159,0.083
3162,24.75,22.15,24.45,0.05,11.95,16.7,24092.76635,0.089
3163,27,17.35,26,0.55,11.5,17.65,21697.92762,0.08
3164,37.5,17.15,27.35,0.25,9.55,8.2,25753.08222,0.057
3165,29.5,19.1,23.25,0.65,9.85,17.6,26599.86064,0.087
3166,24.8,17.65,26.55,0.5,12.1,18.45,22409.09683,0.101
3167,21.6,26.3,26.8,2.7,10.6,12,16501.43048,0.157
3168,26.25,16.6,25.35,0.7,13.85,17.15,28993.04,0.078
3169,37.95,20.25,20.15,1.55,14.85,5.3,24171.73016,0.06
3170,28.6,19.85,27.5,0.4,9.8,13.85,20581.27143,0.093
3171,22.25,11.25,22.8,1.2,15.25,27.3,22908.62476,0.089
3172,24.95,15.45,21.95,0.8,13.65,23.2,22876.14191,0.104
3173,28,24.6,23.55,1.85,10.4,11.65,21680.6308,0.081
3174,26.85,15.5,16.45,5.4,10.5,25.35,17167.42635,0.106
3175,31.6,16.1,26.5,0.3,9.15,16.35,30489.37492,0.082
3176,23.35,14.55,20.05,1.35,13.15,27.5,21640.6527,0.081
3177,31.85,18.4,26.05,0.5,10.5,12.7,19295.49842,0.086
3178,30.35,16.75,20.75,1.6,11.6,18.95,24835.80794,0.059
3179,33.25,20.55,20.15,0.45,9.9,15.65,30427.26762,0.071
3180,40.95,16.15,25.55,0.15,6.1,11.1,29746.92032,0.08
3181,28.75,16.7,23.7,2.1,11.95,16.7,22376.19207,0.098
3182,25.5,20.1,21.7,1.7,14.85,16.25,24005.21238,0.091
3183,38,14,27.65,0.4,6.7,13.2,31097.40984,0.066
3184,28.8,16.4,25.8,0.3,13,15.7,26807.43905,0.08
3185,32.1,16,26.55,0.8,7.85,16.7,30113.81746,0.063
3186,23.65,17.95,22.45,0.95,16.6,18.5,24077.20064,0.081
3187,33.55,16.3,25.5,0.55,9.45,14.7,24468.03937,0.054
3188,23.15,17.95,22.2,8.6,10.45,17.6,22347.55873,0.17
3189,25.7,12.65,20.75,4.35,15.7,20.85,22249.05556,0.065
3190,38.1,16.2,28.1,0.2,9.35,8.1,32945.33429,0.056
3191,23.95,19.4,25.05,9.75,9.75,12.15,23190.08762,0.075
3192,22.55,24.55,18.55,2.65,11.55,20.1,18377.37715,0.084
3193,37.75,16.65,23.45,0.2,10.6,11.25,32181.85969,0.077
3194,32.7,21.6,26.8,0.15,5.9,12.8,18501.01238,0.076
3195,29.2,22.55,26.15,1.15,12.9,8.05,20781.83397,0.091
3196,35.35,18.05,26.35,0.55,9.3,10.35,34189.48445,0.083
3197,31.7,19.05,23.55,1.5,6.4,17.8,21687.71143,0.05
3198,44.05,14.55,23.9,0.2,7.6,9.75,39087.87429,0.09
3199,30.95,11.45,19,9.5,18.2,10.8,23207.84889,0.04
3200,24.1,16.15,24.8,1.2,15.85,17.9,27774.18032,0.062
3201,30.55,21.2,26.55,0.4,8.8,12.5,24353.50095,0.067
3202,33.65,16.25,22.25,1.95,9.1,16.8,25767.87238,0.042
3203,24.7,13.7,26.25,1.05,15.25,19,28403.55905,0.046
3204,28.4,15.75,26.3,0.55,12.95,16,33177.97429,0.102
3205,29.2,14.65,21.3,1.15,13.2,20.55,26746.40159,0.055
3206,26.35,22.9,20.55,0.95,12,17.35,22315.07905,0.079
3207,35.5,18.45,26.45,0.2,6.55,12.9,25057.19619,0.088
3208,31.1,13.25,26.1,0.1,12.8,16.7,33376.33746,0.065
3209,29.3,18.05,26.75,0.35,13.95,11.65,23259.25111,0.063
3210,27.05,16.8,25.2,3.35,11.2,16.55,27603.67873,0.152
3211,27.05,14.7,20.7,2.75,9.25,25.6,23662.77746,0.045
3212,23.35,16.9,26.8,1.05,14.4,17.45,25382.40349,0.056
3213,28.65,17.9,19.6,2.6,9.8,21.4,22669.86254,0.064
3214,29.45,16.3,25.2,0.35,13.5,15.15,24862.89016,0.054
3215,22.8,27.9,18.15,4.7,7.55,18.85,18277.52984,0.114
3216,25.1,25.15,23,0.35,13.95,12.45,24942.53492,0.072
3217,32.55,21.15,17.85,2.4,14.6,11.4,28871.84159,0.054
3218,32.7,19.6,23.4,4.75,9.05,10.45,23085.18603,0.075
3219,30.8,18.1,26.6,0.85,10.55,13.1,22711.06476,0.059
3220,23.6,15.9,23.6,1.35,10.15,25.35,22056.69969,0.069
3221,24.25,18.8,23.65,1.45,8.45,23.4,24630.38476,0.071
3222,24.85,18.15,24.1,2.9,11.75,18.3,23166.85683,0.082
3223,30.15,17.95,25.95,0.2,8.6,17.1,25077.49334,0.067
3224,23,16.45,19.5,2.05,13.8,25.15,24298.20476,0.074
3225,29.2,15.75,22,0.85,9.2,22.95,27821.11016,0.067
3226,36.85,15.4,25.9,0.5,9.8,11.6,40296.39238,0.082
3227,30.35,18.5,26,0.3,7.85,17,25619.20159,0.073
3228,28.65,18.1,20,0.85,10.8,21.6,25479.62508,0.078
3229,23.7,17.5,21.45,1.2,8.5,27.6,25716.95492,0.074
3230,27.7,16.45,24.85,0.55,15.05,15.5,28748.85715,0.089
3231,26.5,19.8,20.2,2.8,16,14.8,28011.26476,0.089
3232,29.25,17.85,24.05,1.15,10.75,16.95,27779.91238,0.104
3233,27.7,18.8,22.2,0.85,11.4,19,22044.34699,0.09
3234,24.75,18.95,20.25,1.9,10.5,23.65,21627.2127,0.14
3235,25.35,16.1,23.95,1.15,15.05,18.4,25000.63969,0.062
3236,23.9,16.15,23.6,0.5,18.05,17.8,24595.03683,0.075
3237,32.1,19.3,23.2,0.95,12.05,12.4,25137.45334,0.087
3238,27.65,17.15,23.7,0.3,12.05,19.2,26515.23969,0.093
3239,32.75,17.4,26.2,0.25,10.35,13.05,28778.79365,0.073
3240,35.65,18,26.1,0.3,7.8,12.15,28998.89143,0.055
3241,25.8,16.65,19.75,13.7,9.35,14.7,22740.17778,0.094
3242,34.35,22.25,22.2,4.9,6.4,9.9,22105.4673,0.072
3243,29.8,14.9,25.6,0.5,10.35,18.9,26390.29651,0.086
3244,22.45,15.4,19.3,1.1,9.35,32.4,28250.82,0.068
3245,33.3,13.7,26.6,0.6,10.45,15.3,28224.44762,0.057
3246,33.45,21,24.7,0.55,10.6,9.8,24611.98572,0.067
3247,34.9,14.55,22.7,0.3,8.3,19.25,35813.78032,0.055
3248,37.8,15.65,25.95,0.3,9.75,10.55,38027.86,0.077
3249,28.25,17.4,24.85,0.75,9.3,19.45,25263.2654,0.071
3250,22.4,14.35,26.15,0.4,12.55,24.15,23437.68032,0.093
3251,40.85,16.75,28.15,0.35,7.3,6.55,32218.35969,0.069
3252,40.95,13.7,26.75,0.15,7.05,11.45,36829.62032,0.087
3253,36.25,18.05,25.45,0.3,6.95,13.05,27962.58095,0.084
3254,25.85,21.55,19.45,1.75,9.25,22.15,21950.29492,0.11
3255,24.4,16.1,24.2,1.5,18.7,15.1,23338.46794,0.066
3256,33.35,18.05,25.7,0.3,9.4,13.2,32110.54572,0.093
3257,23.4,20.25,20.1,12.65,8.8,14.8,23075.12603,0.153
3258,31.45,24.5,19.95,2.8,11.85,9.45,19858.88286,0.128
3259,28.2,22.65,26.35,2.15,13.5,7.15,27446.8073,0.085
3260,40.6,15.1,26.85,0.45,8.25,8.8,29702.98635,0.063
3261,29.45,19.05,18.2,3.15,14.25,15.95,26557.9473,0.101
3262,26.05,21.8,25.35,2.7,10.7,13.35,23491.37238,0.066
3263,18.35,16.5,19.7,2.95,9.05,33.45,20109.60921,0.167
3264,24.2,16.8,23.1,1.25,18.4,16.25,26596.20191,0.043
3265,24.7,17.4,25.1,0.65,14.65,17.55,24915.33302,0.067
3266,25,19.45,22.05,1.25,12.8,19.5,29467.79238,0.072
3267,27,15.8,22.85,0.85,8.05,25.5,22110.46127,0.168
3268,33.6,15.6,25.2,0.2,10.7,14.65,29186.37461,0.069
3269,50.35,14.75,23.3,0.3,6.75,4.5,44315.77048,0.063
3270,20.35,21.15,22.8,0.6,14.35,20.8,22220.96667,0.081
3271,22.45,22.55,19.15,1.9,15.75,18.15,25103.45651,0.074
3272,24.2,18.15,23,5.75,6.85,22.15,20974.93175,0.084
3273,31.55,20.05,26.85,0.85,8.55,12.25,24024.01461,0.042
3274,28.9,19.4,21,0.9,11.9,18,23408.43588,0.089
3275,20.5,15.35,23.35,0.2,12,28.6,26153.93936,0.138
3276,28.8,18.65,21.1,1.35,9.25,20.9,22750.14127,0.077
3277,27.05,18.95,21.2,2.65,8.9,21.2,25957.46445,0.062
3278,28.95,16.55,23.9,2.95,16,11.6,24506.09175,0.047
3279,32.2,19.7,24.95,0.4,15.25,7.55,26117.10254,0.056
3280,42.85,17.15,23.15,1.4,5.85,9.6,17362.7308,0.039
3281,29.55,19.35,28.9,0.4,13.75,7.95,27992.81016,0.089
3282,25.6,17.2,22.7,3.45,10.75,20.3,21493.38413,0.108
3283,28.7,17.65,25.75,0.55,9.4,17.95,24766.15175,0.069
3284,29.75,16.5,25,0.8,11.15,16.8,29865.22095,0.076
3285,38.1,16.35,27.2,0.3,7.4,10.65,29441.92191,0.045
3286,39.7,17.4,21.1,1.65,8.6,11.55,24964.09365,0.052
3287,35.65,18.1,26,0.1,7.3,12.9,34869.24794,0.105
3288,25.9,17,26.65,0.35,17.4,12.7,21771.56889,0.077
3289,26.15,15.2,21.65,1.05,10.35,25.65,23977.00381,0.092
3290,26.5,17.15,22.2,1.5,15.2,17.5,23674.49143,0.086
3291,29.55,20.65,27.7,0.35,7.35,14.35,24624.61715,0.086
3292,34.2,20.25,27.9,0.8,9.7,7.1,30277.82191,0.088
3293,29.75,19.7,24.5,0.55,9.6,15.9,26338.10572,0.064
3294,31.05,18.75,26.3,0.3,9.35,14.15,25085.78794,0.078
3295,31.8,19.45,25.85,0.3,8.5,14.1,20359.05492,0.067
3296,36.95,17.6,27.65,0.3,8.7,8.85,32586.51461,0.106
3297,30.75,17.7,22.35,1.9,10.1,17.25,26802.84254,0.053
3298,35.05,23.15,24.45,0.1,7.35,10,31335.37429,0.099
3299,19.1,18.8,23.95,1.95,14.45,21.75,23122.80032,0.079
3300,32.85,16.6,20.3,3.2,11.7,15.35,27488.51524,0.055
3301,34.95,15.65,26.05,1.4,10.95,11,30375.26318,0.066
3302,30.05,17.9,25.35,0.45,6.85,19.35,28263.11683,0.064
3303,32.85,14.75,24.45,1.25,7.55,19.1,27816.74191,0.068
3304,22.75,17.9,25.35,1.15,11.9,20.95,19298.46191,0.127
3305,33.65,21.05,25.3,0.6,12.35,7.1,31942.23778,0.134
3306,19.1,17,19.7,1.5,16.25,26.45,24429.94191,0.075
3307,22.1,15.5,21.7,0.6,15.4,24.65,26349.21397,0.081
3308,28.35,17.35,23.95,1.55,7.35,21.5,19645.04635,0.118
3309,27.2,19.05,21.05,1.35,9.05,22.3,22924.06159,0.077
3310,24.85,17.15,22.35,2.2,9.25,24.1,23377.76699,0.083
3311,29.35,17.8,23.35,1.45,10.9,17.15,27816.39238,0.081
3312,28,19.05,19.7,0.35,8.45,24.5,22842.85746,0.154
3313,27.15,16.2,24.6,0.65,15.95,15.45,27843.01683,0.081
3314,36.05,15.75,26.5,0.3,10.25,11.2,30619.52603,0.074
3315,25.95,17.1,22.65,1.75,12.95,19.6,23077.49588,0.088
3316,39.25,17.5,18.45,0.5,8.1,16.2,28814.84413,0.06
3317,25.85,14.35,22.6,0.35,14,22.85,27084.52826,0.106
3318,30.8,16.45,26.4,0.3,11.2,14.85,25538.8254,0.07
3319,32,13.9,23.4,0.6,8.2,21.85,28056.52857,0.061
3320,26.45,14.7,19.85,1.85,13.85,23.3,22256.68667,0.094
3321,24.75,12.35,19,4.9,8.25,30.75,20262.50762,0.101
3322,43.55,13.5,25.5,0.3,10.45,6.65,41578.73492,0.058
3323,48,12.2,27.5,0.1,5.4,6.8,38575.54381,0.05
3324,23.95,16.5,21.95,3.2,11,23.45,23219.79302,0.087
3325,28.55,14.7,21.45,1.7,12.45,21.25,22196.9708,0.099
3326,31.1,17.4,27.4,0.85,12.35,10.9,26630.5654,0.068
3327,28,29.9,24.45,3.5,7.05,7.05,23797.85969,0.134
3328,32.95,16.65,30,0.1,9.8,10.45,30197.95873,0.088
3329,33.2,21.85,16.9,1.8,12.3,13.95,24146.33175,0.033
3330,23.45,13,27.35,0.85,15.75,19.6,23517.57397,0.069
3331,29.75,18.15,22,1.65,14.3,14.15,24633.11111,0.062
3332,25.85,19.7,24.25,2.75,10.2,17.25,22380.88667,0.122
3333,31.1,16.65,22.6,0.55,13.55,15.5,33665.38286,0.067
3334,24.8,13.5,19.15,2.95,10.35,29.25,25178.65969,0.036
3335,31.05,19.95,24.7,0.35,11.1,12.85,25089.72445,0.074
3336,27.95,15.75,24.35,1.8,11.45,18.7,27319.79238,0.034
3337,34.65,14.2,26.95,0.65,16.25,7.3,33051.15873,0.075
3338,30.35,17.8,22.95,0.7,10.5,17.65,29683.98508,0.098
3339,41.45,15.3,26.6,0.1,7.75,8.8,34273.76127,0.081
3340,29.05,18.6,24,0.45,13.75,14.15,25840.20953,0.076
3341,37.65,17.6,25.75,0.25,9.15,9.55,28294.25842,0.073
3342,28,16.65,25.85,3.9,10.4,15.2,29595.49461,0.152
3343,30.8,17.25,26.85,0.35,13.6,11.15,24076.21588,0.07
3344,27.95,18.35,20.05,1,13.9,18.7,32023.28095,0.076
3345,36.15,17.35,25,0.65,9.05,11.8,18981.96699,0.064
3346,27.15,15.1,21.1,1.7,10.6,24.3,25025.91334,0.065
3347,32.7,17.85,25.55,2.2,7.6,14.05,24305.32762,0.037
3348,27.8,15.55,22.45,2.7,10.25,21.15,22316.32445,0.057
3349,27.5,14.65,23.1,0.15,16.5,18.1,29045.15937,0.098
3350,43.35,13.8,26.25,0.2,9.4,7.15,42620.57842,0.061
3351,24.3,15.55,20.7,1.1,15.65,22.75,20881.47746,0.098
3352,25.6,16.15,27.2,1.45,9.85,19.85,24427.09619,0.042
3353,28.8,17.1,24.5,5.3,11.55,12.75,25473.40445,0.176
3354,49.3,11.55,26.3,0.15,7.35,5.35,50735.14984,0.071
3355,33.6,16,23.35,0.5,11.2,15.45,21453.90953,0.082
3356,32.35,14.35,27.3,0.25,10.15,15.6,30137.51302,0.065
3357,24.75,15.25,24.95,2.8,12.4,19.85,21536.19175,0.085
3358,22.15,20.6,24.75,0.25,13.15,19.15,25420.62381,0.086
3359,31.25,13.35,26.05,2.1,11.85,15.45,29467.94667,0.062
3360,41.8,14.85,26.35,0.3,10.1,6.6,42615.08699,0.067
3361,33.45,11.95,26.8,0.85,15.85,11.1,31752.24476,0.059
3362,33.5,16.95,24.1,0.5,9.05,16,31024.92286,0.076
3363,24.15,15.45,21.3,2.85,14.3,21.9,20551.20635,0.077
3364,25.95,18.55,22.95,8.05,11.8,12.7,24244.8854,0.133
3365,19.05,15.45,23.55,5.15,7.75,29.05,20651.69397,0.134
3366,31.95,19.25,28.1,1.25,10.5,9.1,26552.58508,0.134
3367,28.1,14.65,21,1.85,11.35,23,28115.92826,0.066
3368,27.05,20.2,28.2,1.25,13.65,9.65,26767.77715,0.111
3369,33.1,17.95,26.25,1.25,8.55,12.9,23683.81524,0.086
3370,25.55,19.1,22.6,0.75,9.9,22.15,29000.63143,0.082
3371,30.05,19.05,22.95,1.5,19.6,6.85,31559.17111,0.069
3372,31.6,18,23.45,7.15,8.95,10.8,22175.92508,0.092
3373,25.75,17.7,22.15,0.75,11.8,21.85,22446.74064,0.073
3374,33.4,16.75,25.55,0.65,10.3,13.3,27715.49302,0.061
3375,32.6,23.5,25.75,2,8.3,7.8,20865.80572,0.072
3376,24,19.35,21.95,4.15,17.9,12.6,19462.81334,0.099
3377,31.8,17.45,27.55,0.2,8.3,14.8,26566.05461,0.09
3378,29.55,12.6,20.9,2.6,14.2,20.2,21218.92,0.114
3379,25.15,17.65,21.6,0.65,13.7,21.2,23711.68445,0.115
3380,30,25.25,21.75,1.3,10.45,11.25,24157.61715,0.097
3381,29.45,16.9,25.6,6.6,9.6,11.9,24779.93175,0.079
