location_id,total_votes,republicans_2016,democrats_2016,green_2016,libertarians_2016
4444,6391,24.73791269,74.15115005,0.21905805,0.891879205
4445,3471,74.12849323,21.17545376,0.921924517,1.440507058
4446,17149,60.0909674,33.97865765,1.335354831,4.064376932
4447,36373,68.66631842,28.11151129,0.459131774,2.763038518
4448,260367,45.01799383,51.64825035,0.684418532,2.649337282
4449,3976,44.8943662,52.03722334,0.402414487,1.961770624
4450,13075,53.44550669,42.99043977,0.489483748,1.346080306
4451,3020,40.69536424,57.45033113,0.198675497,0.529801325
4452,8174,83.96134084,13.37166626,0.171274774,1.871788598
4453,12163,58.84239086,34.96670229,2.186960454,4.003946395
4454,7589,58.63750165,35.77546449,0.408485967,3.412834366
4455,19602,66.9523518,25.54841343,0.428527701,6.438118559
4456,191962,40.77734135,53.61217324,1.51540409,4.095081318
4457,228420,40.89878294,52.39077139,0.759127922,4.381840469
4458,8486,69.9387226,24.93518737,0.683478671,4.44261136
4459,12472,65.13790892,30.42014112,0.69756254,3.151058371
4460,8436,56.60265529,42.42532006,0.15410147,0.46230441
4461,8912,27.22172352,71.56642729,0.145870736,0.59470377
4462,169898,59.97009971,36.84387103,0.570930794,2.336107547
4463,15079,48.2459049,44.83055906,2.520061012,4.403475032
4464,8719,62.07133846,33.81121688,0.768436747,2.626447987
4465,22611,36.05767105,55.95506612,1.516960771,5.143514219
4466,11106,55.75364668,41.50909418,0.468215379,1.854853232
4467,9929,53.8523517,43.50891328,0.241716185,0.976936247
4468,3859,12.6716766,86.47317958,0.181394144,0.336874838
4469,9584,75.25041736,21.11853088,0.427796327,2.90066778
4470,6897,43.94664347,45.93301435,1.696389735,5.785123967
4471,16186,72.4206104,22.92722106,0.60546151,3.428889163
4472,21648,59.05857354,33.56430155,0.757575758,4.282150776
4473,12128,45.03627968,45.52275726,1.525395778,6.654023747
4474,33530,71.86400239,23.79660006,0.668058455,2.153295556
4475,120793,63.00116729,33.02178106,0.628347669,2.016673152
4476,17935,87.97323669,7.382213549,0.367995539,3.640925565
4477,228509,54.30770779,42.74492471,0.696252664,2.059875103
4478,9245,74.2779881,22.77988102,0.540832883,1.103299081
4479,94724,15.04792872,78.79734809,1.14332165,3.912419239
4480,15279,65.44930951,29.0333137,1.256626743,3.789515021
4481,24463,65.34766791,28.39390099,1.193639374,5.064791726
4482,25715,75.08846976,21.57495625,0.361656621,2.084386545
4483,11420,72.17162872,23.0647986,0.472854641,2.793345009
4484,6935,86.63302091,11.18961788,0.447007931,1.73035328
4485,119344,16.88815525,76.98669393,0.760825848,3.197479555
4486,89228,53.38346707,39.49769131,1.507374367,5.406374681
4487,48447,54.22213966,39.78987347,1.314838896,4.673147976
4488,10274,73.84660308,22.15300759,0.564531828,2.306793849
4489,29855,78.96164797,18.92145369,0.338301792,1.77859655
4490,22871,62.75632898,35.19741157,0.371649687,1.07122557
4491,22096,69.03511948,26.65188269,0.642650253,3.113685735
4492,50294,70.53525271,25.70087883,0.755557323,2.566906589
4493,24633,65.81009215,29.69999594,1.018958308,3.470953599
4494,138388,48.37774952,47.94852155,0.898199266,2.307280978
4495,5424,76.03244838,20.6120944,0.589970501,2.452064897
4496,19895,72.42523247,23.83010807,0.567981905,2.588590098
4497,17624,68.27054017,27.3944621,0.692237857,2.978892419
4498,4525,74.85082873,21.23756906,,3.91160221
4499,8173,63.30600759,29.96451731,,5.872996452
4500,42379,56.34158428,36.9404658,0.96274098,5.247882206
4501,7919,66.0689481,28.21063266,2.045712843,3.674706402
4502,18467,60.17219906,34.82428115,0.985541777,3.573942709
4503,27660,45.0867679,49.27331887,1.688358641,3.420101229
4504,49818,71.16102614,25.36834076,0.525914328,2.051467341
4505,8790,61.69510808,37.16723549,0.136518771,0.693970421
4506,56867,22.76539997,74.37881372,1.039267062,1.816519247
4507,7678,50.06512113,44.62099505,0.950768429,3.607710341
4508,750649,34.88514605,61.12643859,0.810631867,3.177783491
4509,45975,60.63947798,27.89777053,0.763458401,9.085372485
4510,22630,45.85947857,46.142289,2.607158639,5.391073796
4511,35409,51.30051682,43.38445028,1.790505239,3.524527662
4512,19367,71.03836423,26.28698301,0.526669076,1.848505189
4513,14707,69.0079554,28.81620997,0.346773645,1.829060991
4514,122301,37.79118732,53.15982698,2.635301428,5.590305885
4515,24178,62.25494251,31.90090165,0.574902804,3.528000662
4516,14839,65.37502527,30.54788058,0.801940832,3.032549363
4517,74996,57.95509094,37.31532348,1.073390581,3.301509414
4518,6204,80.98001289,16.27981947,0.386847195,1.740812379
4519,7145,69.19524143,25.5843247,0.811756473,3.135059482
4520,16548,62.38820401,10.96204979,0.356538555,3.100072516
4521,7962,50.50238634,44.92589802,1.343883446,2.750565185
4522,8459,64.96039721,30.02718998,0.650195059,3.818418253
4523,3753,76.60538236,18.62509992,1.838529177,1.305622169
4524,6423,71.61762416,22.91763973,0.73174529,2.444340651
4525,13476,43.45503117,51.35054912,0.972098546,4.222321164
4526,19200,69.24479167,26.38020833,1,2.911458333
4527,6552,84.24908425,10.1953602,0.641025641,3.830891331
4528,10894,73.17789609,24.70167064,0.293739673,0.991371397
4529,28034,81.68652351,15.01034458,0.453021331,2.004708568
4530,32493,72.3940541,20.22897239,0.954051642,5.499646078
4531,43147,58.02489165,35.43931212,1.849491274,4.686304957
4532,10422,72.67319133,21.33947419,1.007484168,4.5384763
4533,8418,80.06652412,17.3081492,0.510810169,1.829413162
4534,4081,67.14040676,27.39524626,0.441068366,3.822592502
4535,15193,69.43987363,29.34246034,0.171131442,0.58579609
4536,163387,55.74923342,41.88154504,0.463929199,1.905292343
4537,74189,73.67129898,22.22027524,0.892315572,3.216110205
4538,37342,38.219699,52.30035885,1.304161534,5.746880189
4539,15755,54.47159632,42.76102825,0.393525865,1.662964138
4540,57700,84.57019064,12.04506066,0.506065858,1.991334489
4541,11606,79.11425125,19.38652421,0.284335688,1.214888851
4542,9113,44.97969933,50.36760672,0.581586744,3.138373752
4543,5223,64.6371817,34.08003063,0.268045185,1.014742485
4544,16538,79.50780022,17.45071956,0.356754142,2.309831902
4545,16151,47.49551111,48.60999319,0.582007306,2.600458176
4546,2538,79.55082742,16.19385343,0.236406619,4.01891253
4547,179138,50.49012493,44.65495875,0.68550503,4.095166855
4548,11888,68.16958277,26.31224764,0.67294751,2.893674293
4549,8607,73.66097363,23.7248751,0.569304055,2.044847217
4550,7797,81.12094395,16.37809414,0.513017827,1.987944081
4551,33800,49.30473373,42.39940828,1.591715976,6.399408284
4552,4945,87.72497472,10.31344793,0.424671385,1.31445905
4553,3440,72.76162791,23.60465116,0.290697674,1.627906977
4554,303517,16.48737962,79.47231951,1.440446499,2.599854374
4555,57220,63.7801468,31.99580566,0.71478504,3.509262496
4556,77134,42.73342495,51.87077035,2.574740063,2.821064641
4557,8291,52.23736582,44.90411289,0.446267037,1.82125196
4558,10589,25.03541411,66.60685617,4.306355652,3.62640476
4559,7376,75.46095445,19.60412148,1.01681128,3.918112798
4560,13351,79.23002022,19.33937533,0.277132799,1.15347165
4561,28378,46.44795264,47.38177461,1.994502784,4.175769963
4562,12012,82.29270729,14.66033966,0.532800533,1.573426573
4563,4957,70.86947751,25.66068186,0.544684285,2.38047206
4564,125966,40.51172539,53.30168458,1.297175428,4.479780258
4565,12902,72.99643466,23.19795381,0.488296388,2.937529065
4566,18255,82.54176938,15.93536018,0.284853465,1.238016982
4567,33258,44.15779662,48.707078,2.982740995,4.023092188
4568,19243,69.87475965,25.32349426,0.883438133,3.440212025
4569,4850,78.90721649,18.59793814,0.164948454,1.958762887
4570,15354,65.29243194,13.70326951,0.57965351,3.008987886
4571,32985,47.55191754,45.94209489,1.709868122,4.0351675
4572,182918,54.76661674,36.65303579,0.768650434,5.375086104
4573,7375,71.51186441,24.48813559,0.677966102,2.820338983
4574,109237,52.48038668,41.36144347,1.000576728,4.698041872
4575,208980,10.87472485,85.44454015,1.731744665,1.948990334
4576,129803,46.57519472,46.63451538,1.462986218,5.327303683
4577,56134,34.26087576,59.31699148,0.798090284,3.741048206
4578,8576,76.09608209,19.89272388,0.78125,2.740205224
4579,45261,68.68164645,27.11606018,0.691544597,3.022469676
4580,42030,72.72662384,25.09398049,0.34261242,1.83678325
4581,79590,68.32139716,28.60283955,0.598065084,2.163588391
4582,12939,57.60105109,36.34747662,1.67710024,4.05750058
4583,19086,50.03143666,43.40354186,0.943099654,3.88242691
4584,56413,82.30904224,14.76432737,0.379345186,2.5472852
4585,19255,72.66164633,24.87665541,0.425863412,2.035834848
4586,6717,55.26276612,42.11701653,0.372189966,1.726961441
4587,187201,26.88821107,68.38905775,1.318369026,3.101479159
4588,26066,61.51691859,35.47533185,0.867029847,1.868334229
4589,41120,41.04085603,53.65758755,1.177042802,4.027237354
4590,12014,71.09205926,23.8887964,0.632595305,3.745630098
4591,6520,78.17484663,19.20245399,0.398773006,1.748466258
4592,14647,68.12316515,27.80091486,0.675906329,2.689970642
4593,51460,53.2685581,40.73843762,1.469102215,4.176059075
4594,14187,72.36202157,20.6245154,1.113695637,5.138507084
4595,3651,60.61353054,36.89400164,0.356066831,1.561216105
4596,17398,49.33900448,46.13173928,0.83342913,3.207265203
4597,180265,38.62813081,55.42340443,0.717832081,3.356724822
4598,55153,61.30582199,32.51319058,1.078817109,4.529218719
4599,4020,68.73134328,29.80099502,0.298507463,0.646766169
4600,62785,42.02277614,51.60786812,1.465318149,4.257386318
4601,76649,68.78367624,29.52549935,0.262234341,1.266813657
4602,4037,81.49616052,15.28362646,0.421104781,1.882586079
4603,4671,67.54442304,28.9017341,0.470991222,1.284521516
4604,113425,58.40423187,36.35001102,0.595988539,3.057527
4605,21432,45.385405,47.78368794,1.983016051,4.847891004
4606,8468,47.61454889,51.5706188,0.070854983,0.33065659
4607,599649,45.94004159,51.25098182,1.059953406,1.749023179
4608,20475,75.0964591,21.11355311,0.615384615,2.676434676
4609,8789,59.08522016,34.93002617,0.69404938,3.584025486
4610,13036,62.45013808,32.88585456,1.089291194,3.168149739
4611,10438,72.93542824,25.56045219,0.172446829,0.795171489
4612,23448,64.39781644,28.44592289,1.872227909,5.284032753
4613,28961,64.45910017,30.09909879,1.446773247,3.995027796
4614,85741,62.02633513,35.17337097,0.551661399,2.102844613
4615,24035,41.19409195,51.17536925,3.028916164,4.601622634
4616,17989,82.05570071,12.72444272,0.294624493,2.395908611
4617,4743,63.77819945,31.43580013,1.159603626,3.626396795
4618,12938,62.14252589,33.08857629,0.564229402,2.821147009
4619,10402,79.15785426,17.4004999,0.682561046,1.922707172
4620,81451,47.20261261,27.23969012,1.075493241,3.929970166
4621,12966,42.67314515,49.70692581,2.568255437,4.457812741
4622,683612,45.27626782,49.61074411,1.470863589,3.200499699
4623,10909,70.92309103,24.50270419,0.861673847,3.712530938
4624,29220,55.63312799,40.26694045,0.807665982,2.926078029
4625,7005,53.61884368,44.66809422,0.328336902,0.770877944
4626,74253,49.8148223,44.90996997,1.401963557,3.873244179
4627,19705,61.70515098,34.03704643,0.720629282,2.572951028
4628,24332,65.46934079,29.09748479,0.764425448,3.68650337
4629,12807,70.79722027,24.39291013,0.679315999,3.466854064
4630,6439,85.1374437,11.91178754,0.434850132,1.879173785
4631,175288,48.45625485,46.20567295,0.564214322,3.56042627
4632,36598,59.93496912,33.8215203,1.420842669,4.822667905
4633,21881,64.86906449,29.85238335,1.087701659,4.19085051
4634,31974,67.85200475,30.13385876,0.375304935,1.21974104
4635,12513,66.18716535,29.67313993,0.695276912,2.813074403
4636,83312,43.38630689,49.29902055,1.535193009,5.115709622
4637,41644,76.74094708,20.22620305,0.55950437,1.762558832
4638,11660,71.27787307,22.89022298,1.938250429,3.893653516
4639,20772,64.65434238,30.9743886,0.630656653,2.720007703
4640,13453,60.72251542,35.44934215,0.862261206,2.527317327
4641,45169,59.52976599,34.94874804,1.000686311,4.520799663
4642,31519,54.9953996,41.9873727,0.517148387,1.576826676
4643,12611,75.33898977,19.52263897,1.030846087,3.385932916
4644,15885,62.83915644,31.15517784,1.334592383,2.606232295
4645,45048,56.84381105,40.75208666,0.281921506,1.660451074
4646,6393,62.20866573,30.43954325,2.502737369,4.849053652
4647,16045,64.61202867,29.59800561,0.934870676,3.066375818
4648,164060,22.80933805,70.72229672,2.633792515,3.563330489
4649,16938,69.11087496,25.30995395,0.73208171,4.073680482
4650,8794,39.60654992,58.71048442,0.216056402,0.784625881
4651,42770,65.95744681,28.72808043,1.098901099,3.780687398
4652,2954,14.01489506,85.40961408,0.101557211,0.169262018
4653,12883,76.65916324,7.777691531,0.341535357,2.126833812
4654,17517,78.32391391,18.95301707,0.462407947,1.764000685
4655,26916,54.88556992,38.53098529,0.453262,4.718383118
4656,27392,54.39909463,38.50759346,1.763288551,5.330023364
4657,4643,76.88994185,19.10402757,0.516907172,2.476846866
4658,24007,54.75069771,39.39684259,1.357937268,4.132128129
4659,7139,69.02927581,27.55287855,0.364196666,2.325255638
4660,22430,65.76460098,30.41462327,0.699955417,3.12082033
4661,108223,37.18895244,54.88851723,2.729549172,4.384465409
4662,2855,75.90192644,20.91068301,0.805604203,2.066549912
4663,41751,27.05324423,68.18279802,1.520921655,2.546046801
4664,4858,69.6788802,26.03952244,0.576368876,2.861259778
4665,57570,67.88605176,26.10039951,0.660066007,3.99339934
4666,10442,56.88565409,42.00344762,0.191534189,0.651216242
4667,3353,29.7643901,68.68475992,0.208768267,0.596480763
4668,12598,54.88966503,39.52214637,1.58755358,3.619622162
4669,8176,62.24315068,34.61350294,0.244618395,2.164872798
4670,42605,44.71540899,47.75965262,1.743926769,5.781011618
4671,47376,69.23969943,27.85587639,0.553022627,2.351401554
4672,5568,73.29382184,21.35416667,1.095545977,2.101293103
4673,15658,79.31408864,18.01634947,0.4917614,1.730744667
4674,105599,64.57542212,30.99082378,0.805878844,2.682790557
4675,8086,82.89636409,14.41998516,0.272075192,1.892159288
4676,189099,37.80453625,59.54975965,1.002649406,1.310424698
4677,17334,74.58174686,21.01073036,0.77304719,2.982577593
4678,9776,78.32446809,18.84206219,0.460310966,1.524140753
4679,29676,58.58943254,33.91292627,2.173473514,5.324167678
4680,5982,79.18756269,19.29120695,0.183884988,1.337345369
4681,6940,74.4092219,22.5648415,0.706051873,1.685878963
4682,13476,79.43009795,18.61086376,0.326506382,1.632531909
4683,8887,61.39304602,35.33250816,0.450095645,1.316529763
4684,200524,51.87857813,42.01591829,1.016337197,5.089166384
4685,10185,56.66175749,42.31713304,0.157093765,0.864015709
4686,91804,32.05960525,64.6148316,0.895385822,2.430177334
4687,4968,59.6215781,33.7962963,0.644122383,3.079710145
4688,26958,70.40952593,25.39876845,0.830922175,2.804362341
4689,32701,60.08378949,34.57386624,1.186508058,3.614568362
4690,7809,83.5830452,13.58688693,0.486618005,1.741580228
4691,2264,68.63957597,28.09187279,0.132508834,1.943462898
4692,26116,64.23265431,28.58783887,1.803492112,5.376014704
4693,1970,68.88324873,29.2893401,0.304568528,0.913705584
4694,17819,62.16398227,30.59655424,2.143779112,4.141646557
4695,37030,49.50850662,42.50877667,2.298136646,5.68458007
4696,17231,52.71313331,44.19940804,0.458476003,1.52051535
4697,12634,81.47854994,16.71679595,0.237454488,1.337660282
4698,52932,53.51583163,40.8845311,1.027733696,4.135494597
4699,9515,77.38307935,19.06463479,0.599054125,2.953231739
4700,9406,29.42802467,69.74271741,0.212630236,0.287050819
4701,427489,37.61570473,58.72969831,0.853823139,2.517959526
4702,15823,71.38342919,24.50230677,0.625671491,2.926120205
4703,7311,82.50581316,15.04582137,0.506086719,1.463548078
4704,211572,59.36277012,34.66337701,0.693380977,3.024502297
4705,11745,54.09961686,37.93954874,2.656449553,5.304384845
4706,8559,64.55193364,32.81925459,0.490711532,1.226778829
4707,15164,63.59140069,32.88050646,0.422052229,2.064099182
4708,14567,59.54554816,35.26463925,1.221940001,3.652090341
4709,6368,72.31469849,25.8008794,0.45540201,0.628140704
4710,3578,22.0234768,76.07602012,0.307434321,0.614868642
4711,49037,47.68644085,46.44248221,0.177417052,0.762689398
4712,41728,38.45139954,56.0846434,1.028086656,3.35506135
4713,27218,71.43067088,24.23763686,0.374752002,2.417517819
4714,65350,51.78270849,42.66105585,0.746748279,3.270084162
4715,5470,68.99451554,30.12797075,0.164533821,0.511882998
4716,6792,38.16254417,48.21849234,0.853945819,11.69022379
4717,10584,73.1292517,22.62849584,0.642479214,2.598261527
4718,37987,27.18561613,64.15089373,3.698633743,4.964856398
4719,14540,58.48005502,34.42916094,2.462173315,4.628610729
4720,12936,54.95516388,44.15584416,0.131416203,0.757575758
4721,48736,60.68819764,35.22037098,0.652495076,2.979317137
4722,124389,73.08845637,22.28171301,0.818400341,2.740596033
4723,16442,60.07784941,34.45444593,0.851477922,4.178323805
4724,25344,48.68213384,44.99684343,1.5625,4.312657828
4725,68849,56.66022745,38.45517001,0.931022963,3.384217636
4726,29083,50.32149366,44.65495307,0.880239315,4.074545267
4727,124527,43.82503393,50.55208911,1.78917022,3.833706746
4728,7969,82.83347973,15.59794203,0.27606977,1.29250847
4729,17778,61.94172573,32.76521543,1.934975813,3.358083024
4730,11252,35.76253111,61.64237469,0.426590828,1.057589762
4731,10055,81.96916957,15.70363003,0.387866733,1.41223272
4732,6988,75.22896394,20.53520321,0.88723526,2.676016027
4733,6664,82.32292917,14.76590636,0.31512605,2.025810324
4734,29799,62.35779724,33.14205175,0.942984664,3.557166348
4735,56286,69.82908716,25.50545429,0.82969122,3.199729951
4736,19642,55.35077894,40.56613379,0.682211587,2.937582731
4737,52335,44.63552116,45.62720932,1.964268654,7.455813509
4738,10757,84.86566887,12.75448545,0.362554616,1.450218462
4739,78985,60.28739634,32.37956574,1.20782427,3.762739761
4740,33923,57.0203107,35.53046606,1.297055095,5.763051617
4741,112827,46.80439966,49.80013649,0.758683648,2.268074131
4742,643173,40.03401884,56.44157948,0.78066088,2.464966657
4743,10935,81.16140832,15.80246914,0.475537266,2.030178326
4744,13290,76.5613243,21.18133935,0.361173815,1.452219714
4745,6095,28.49876948,71.02543068,0.114848236,0.3609516
4746,11641,30.66746843,62.20255992,2.800446697,3.925779572
4747,17048,76.28460817,20.15485687,0.557250117,2.510558423
4748,15807,64.73081546,31.35952426,1.069146581,1.948503827
4749,93678,49.76622046,45.37458101,0.890283738,3.465061167
4750,33195,57.31284832,37.33694834,1.292363308,4.057840036
4751,8110,34.38964242,63.74845869,0.271270037,0.75215783
4752,31893,66.0427053,21.45925438,1.047251748,3.530555294
4753,11304,73.60226469,22.58492569,0.46886058,2.061217268
4754,14961,69.38707306,26.12124858,0.748613061,2.987768197
4755,11402,71.6277846,24.97807402,0.517453078,2.236449746
4756,14277,75.47103733,21.57315963,0.497303355,1.295790432
4757,3953,88.61624083,9.182899064,0.328864154,1.315456615
4758,11903,60.72418718,33.37813996,0.974544233,4.133411745
4759,91536,27.22316903,70.92510051,0.481777661,1.023640972
4760,4174,31.26497365,67.70483948,0.095831337,0.359367513
4761,10948,47.7164779,51.21483376,0.118743149,0.949945195
4762,24661,73.4357893,23.95685495,0.425773489,2.181582255
4763,2402,77.97668609,16.61115737,0.37468776,3.122398002
4764,309529,42.07457136,49.0697156,1.321362457,5.470892873
4765,77069,44.10203843,49.89035799,1.882728464,4.124875112
4766,27941,38.71013922,55.66014101,1.814537776,3.378547654
4767,12223,77.9268592,19.83964657,0.294526712,1.578990428
4768,418773,53.63024837,42.08437507,0.927949032,3.070876107
4769,5063,69.44499309,25.97274343,0.928303377,3.100928303
4770,14034,56.5626336,40.58001995,0.66980191,2.187544535
